EmployeeID,DeviceID,Location,Department,Vendor,Product,DeploymentType,LicenseType,Edition,ProductVersion,EntitledLicenses,ActualUsage,LastUsedDays,IsEOL,KnownVulns,DaysSincePatch,CostPerLicense,ContractEndDate
19188,DEV-19188,Germany,IT,Microsoft 365,Word,Cloud,Perpetual,E5,16.1,5,2,7,0,0,7,15,2025-11-20
19189,DEV-19189,UK,Marketing,Oracle DB,Oracle 21c,Cloud,SaaS,Enterprise,21.4,2,1,30,0,0,15,500,2026-04-04
19190,DEV-19190,US,Marketing,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Spring'25,5,3,7,0,0,120,120,2025-11-22
19191,DEV-19191,Germany,Sales,Adobe CC,Premiere Pro,On-Prem,Subscription,Single App,24.0,2,0,7,0,0,7,25,2026-08-28
19192,DEV-19192,US,Marketing,SQL Server,SQL 2019,On-Prem,SaaS,Standard,15.0.45,1,1,7,0,0,7,300,2025-11-02
19193,DEV-19193,Singapore,Engineering,SQL Server,SQL 2022,On-Prem,Subscription,Enterprise,16.0.10,4,4,90,1,0,60,300,2026-04-02
19194,DEV-19194,US,Operations,SQL Server,SQL 2022,Cloud,Subscription,Enterprise,16.0.10,5,6,0,0,0,60,300,2025-10-16
19195,DEV-19195,UK,IT,Microsoft 365,Teams,Cloud,Perpetual,Basic,1.8,1,0,60,0,0,7,15,2026-05-27
19196,DEV-19196,US,Support,Oracle DB,Oracle 19c,Cloud,Subscription,Standard,19.13,4,3,7,0,0,90,500,2026-05-27
19197,DEV-19197,UK,Marketing,SQL Server,SQL 2019,Cloud,Subscription,Enterprise,15.0.43,4,2,30,0,1,30,300,2026-03-12
19198,DEV-19198,Singapore,HR,Microsoft 365,Teams,Cloud,Perpetual,E5,1.8,2,0,0,0,0,7,15,2026-06-05
19199,DEV-19199,Singapore,Support,SQL Server,SQL 2022,Cloud,Perpetual,Enterprise,16.0.10,4,1,60,0,0,30,300,2026-06-23
19200,DEV-19200,UK,HR,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Spring'25,1,4,30,0,0,15,120,2026-02-23
19201,DEV-19201,Germany,Support,Microsoft 365,PowerPoint,On-Prem,SaaS,E5,16.1,2,2,30,0,0,15,15,2026-02-14
19202,DEV-19202,US,Operations,Microsoft 365,Word,On-Prem,SaaS,Standard,16.0,2,3,15,0,2,90,15,2026-02-11
19203,DEV-19203,US,IT,SQL Server,SQL 2022,Cloud,Perpetual,Standard,16.0.12,3,3,90,0,0,30,300,2026-01-01
19204,DEV-19204,US,Marketing,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Spring'25,2,2,90,0,0,15,120,2026-03-10
19205,DEV-19205,UK,Marketing,Zoom,Zoom Meetings,On-Prem,Subscription,Basic,5.17,4,0,30,0,0,7,12,2026-02-09
19206,DEV-19206,Singapore,Finance,SQL Server,SQL 2022,Cloud,SaaS,Enterprise,16.0.12,5,4,90,0,0,60,300,2026-02-15
19207,DEV-19207,Singapore,Marketing,Microsoft 365,Word,On-Prem,Subscription,Basic,16.0,3,2,7,0,0,30,15,2026-04-08
19208,DEV-19208,India,IT,Microsoft 365,Word,Cloud,Subscription,Standard,16.0,2,4,60,0,1,30,15,2025-10-25
19209,DEV-19209,Singapore,IT,SQL Server,SQL 2022,On-Prem,Subscription,Standard,16.0.10,4,3,7,0,0,7,300,2026-05-31
19210,DEV-19210,US,Engineering,SQL Server,SQL 2022,Cloud,Subscription,Standard,16.0.10,5,4,0,0,0,15,300,2025-10-17
19211,DEV-19211,US,HR,SQL Server,SQL 2019,Cloud,Subscription,Standard,15.0.45,3,2,0,0,0,15,300,2025-09-30
19212,DEV-19212,UK,Engineering,Oracle DB,Oracle 21c,Cloud,SaaS,Standard,21.3,4,0,0,0,0,30,500,2026-03-18
19213,DEV-19213,US,Support,Zoom,Zoom Meetings,On-Prem,SaaS,Business,5.17,3,1,0,0,0,15,12,2026-05-14
19214,DEV-19214,US,Engineering,Microsoft 365,PowerPoint,On-Prem,Perpetual,E5,16.2,3,3,15,0,1,30,15,2025-11-03
19215,DEV-19215,Singapore,Engineering,Adobe CC,Premiere Pro,On-Prem,Subscription,All Apps,23.0,2,1,7,0,0,15,25,2026-08-07
19216,DEV-19216,US,IT,Microsoft 365,Word,On-Prem,Subscription,E5,16.1,3,2,15,1,0,60,15,2026-01-29
19217,DEV-19217,US,Marketing,Microsoft 365,Word,Cloud,SaaS,E5,16.0,5,6,90,0,0,7,15,2025-11-27
19218,DEV-19218,India,Support,Oracle DB,Oracle 21c,Cloud,Subscription,Standard,21.4,1,1,15,0,0,60,500,2026-07-24
19219,DEV-19219,Germany,Operations,Oracle DB,Oracle 19c,On-Prem,Subscription,Standard,19.15,1,1,180,1,0,60,500,2026-04-28
19220,DEV-19220,Singapore,Support,SQL Server,SQL 2022,Cloud,Subscription,Standard,16.0.10,1,0,30,0,0,15,300,2026-08-12
19221,DEV-19221,US,Support,Zoom,Zoom Meetings,Cloud,Perpetual,Basic,5.16,5,3,0,0,0,30,12,2026-04-26
19222,DEV-19222,Germany,HR,Oracle DB,Oracle 19c,Cloud,Subscription,Enterprise,19.15,1,0,180,0,0,15,500,2026-02-28
19223,DEV-19223,UK,Finance,Oracle DB,Oracle 21c,Cloud,Subscription,Standard,21.3,5,5,180,0,0,7,500,2026-03-09
19224,DEV-19224,Germany,Support,SQL Server,SQL 2019,On-Prem,Subscription,Standard,15.0.43,3,1,30,0,0,90,300,2026-01-15
19225,DEV-19225,India,HR,SQL Server,SQL 2019,On-Prem,Subscription,Enterprise,15.0.45,3,5,15,0,0,7,300,2026-05-09
19226,DEV-19226,UK,Engineering,Adobe CC,Photoshop,Cloud,SaaS,All Apps,24.0,2,1,30,0,0,15,25,2026-04-16
19227,DEV-19227,US,Operations,Adobe CC,Photoshop,Cloud,SaaS,Single App,25.0,4,3,30,0,0,7,25,2026-04-10
19228,DEV-19228,Singapore,Engineering,Oracle DB,Oracle 19c,Cloud,Subscription,Standard,19.14,5,1,30,0,0,90,500,2026-02-07
19229,DEV-19229,Germany,IT,Adobe CC,Illustrator,On-Prem,SaaS,Single App,28.0,5,5,0,0,0,15,25,2026-02-27
19230,DEV-19230,India,Support,Zoom,Zoom Meetings,Cloud,Subscription,Pro,5.16,4,1,0,0,1,15,12,2025-10-18
19231,DEV-19231,Germany,Engineering,Zoom,Zoom Meetings,On-Prem,SaaS,Pro,5.16,3,0,7,1,0,30,12,2026-06-22
19232,DEV-19232,India,IT,Oracle DB,Oracle 19c,Cloud,Perpetual,Standard,19.14,4,1,60,1,0,15,500,2026-04-07
19233,DEV-19233,Germany,Sales,Zoom,Zoom Meetings,On-Prem,Subscription,Basic,5.16,1,1,60,0,0,15,12,2026-01-13
19234,DEV-19234,US,Support,Oracle DB,Oracle 21c,On-Prem,SaaS,Standard,21.3,5,6,7,0,1,7,500,2026-04-29
19235,DEV-19235,US,Sales,Zoom,Zoom Meetings,Cloud,SaaS,Pro,5.16,2,1,7,0,1,60,12,2026-01-03
19236,DEV-19236,Singapore,Sales,Oracle DB,Oracle 21c,Cloud,SaaS,Enterprise,21.4,1,1,0,0,1,7,500,2026-07-12
19237,DEV-19237,US,Engineering,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Summer'25,2,0,7,0,0,60,120,2026-04-30
19238,DEV-19238,UK,IT,SQL Server,SQL 2019,Cloud,Perpetual,Standard,15.0.43,3,2,60,0,0,30,300,2025-10-29
19239,DEV-19239,Germany,Support,Zoom,Zoom Meetings,Cloud,Perpetual,Business,5.16,2,1,15,0,0,15,12,2025-12-01
19240,DEV-19240,Germany,Support,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Summer'25,1,1,0,0,0,120,120,2026-04-03
19241,DEV-19241,India,Operations,Zoom,Zoom Meetings,On-Prem,SaaS,Basic,5.17,3,2,7,0,0,90,12,2026-01-10
19242,DEV-19242,Singapore,Finance,Zoom,Zoom Meetings,On-Prem,Subscription,Basic,5.16,5,2,15,0,0,7,12,2026-02-03
19243,DEV-19243,UK,Operations,Oracle DB,Oracle 21c,Cloud,SaaS,Enterprise,21.4,2,2,7,0,0,15,500,2026-07-22
19244,DEV-19244,US,Marketing,SQL Server,SQL 2022,On-Prem,Perpetual,Standard,16.0.12,1,0,0,0,0,60,300,2026-07-31
19245,DEV-19245,UK,HR,Adobe CC,Illustrator,Cloud,SaaS,Single App,28.0,3,2,0,0,0,7,25,2026-07-23
19246,DEV-19246,India,Engineering,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Spring'25,4,1,60,0,0,7,120,2026-06-20
19247,DEV-19247,US,IT,Zoom,Zoom Meetings,Cloud,SaaS,Basic,5.16,1,0,90,0,0,30,12,2025-10-19
19248,DEV-19248,UK,Marketing,Zoom,Zoom Meetings,On-Prem,SaaS,Pro,5.16,2,2,7,1,0,90,12,2026-08-14
19249,DEV-19249,UK,Support,Oracle DB,Oracle 19c,Cloud,Perpetual,Standard,19.13,1,0,120,1,0,30,500,2026-08-25
19250,DEV-19250,Singapore,Finance,SQL Server,SQL 2022,Cloud,Perpetual,Standard,16.0.10,2,1,0,0,1,15,300,2026-04-18
19251,DEV-19251,UK,Sales,Microsoft 365,Word,On-Prem,Subscription,Basic,16.0,2,2,90,0,0,15,15,2025-12-21
19252,DEV-19252,US,Engineering,Zoom,Zoom Meetings,Cloud,Subscription,Business,5.16,2,1,90,1,0,30,12,2025-12-15
19253,DEV-19253,Singapore,Support,Oracle DB,Oracle 21c,On-Prem,Perpetual,Enterprise,21.4,4,4,30,0,0,15,500,2026-08-06
19254,DEV-19254,Singapore,HR,Oracle DB,Oracle 19c,Cloud,Perpetual,Standard,19.14,1,0,30,0,0,30,500,2026-07-17
19255,DEV-19255,India,Operations,Oracle DB,Oracle 21c,Cloud,SaaS,Standard,21.4,3,2,30,0,1,15,500,2026-01-19
19256,DEV-19256,UK,Engineering,SQL Server,SQL 2022,On-Prem,Perpetual,Enterprise,16.0.10,1,0,180,0,0,60,300,2026-02-23
19257,DEV-19257,UK,Sales,Adobe CC,Premiere Pro,Cloud,SaaS,Single App,24.0,5,2,0,0,1,120,25,2025-10-17
19258,DEV-19258,US,HR,Microsoft 365,PowerPoint,On-Prem,SaaS,E3,16.1,4,3,0,0,0,30,15,2026-07-06
19259,DEV-19259,UK,Marketing,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Spring'25,1,0,60,0,0,15,120,2026-08-24
19260,DEV-19260,UK,Sales,Microsoft 365,PowerPoint,On-Prem,SaaS,E5,16.0,2,5,7,0,0,30,15,2025-11-25
19261,DEV-19261,US,Engineering,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.13,5,0,0,0,0,30,500,2026-06-20
19262,DEV-19262,India,IT,Oracle DB,Oracle 19c,Cloud,Subscription,Standard,19.13,5,0,0,0,0,7,500,2026-02-02
19263,DEV-19263,India,Operations,Zoom,Zoom Meetings,On-Prem,SaaS,Basic,5.17,2,1,15,0,0,30,12,2026-03-06
19264,DEV-19264,India,Operations,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Spring'25,5,0,180,0,0,60,120,2026-01-08
19265,DEV-19265,Singapore,Support,Oracle DB,Oracle 21c,On-Prem,SaaS,Standard,21.4,2,0,60,0,0,90,500,2026-08-27
19266,DEV-19266,Singapore,Sales,Adobe CC,Illustrator,Cloud,Perpetual,Single App,28.0,1,3,120,0,0,15,25,2026-08-12
19267,DEV-19267,US,Engineering,SQL Server,SQL 2022,Cloud,Subscription,Enterprise,16.0.12,3,2,90,0,0,60,300,2026-02-02
19268,DEV-19268,Germany,Support,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Summer'25,2,3,0,0,0,7,120,2025-11-22
19269,DEV-19269,US,Support,Adobe CC,Illustrator,On-Prem,SaaS,All Apps,28.0,1,1,15,0,1,30,25,2026-05-20
19270,DEV-19270,US,Sales,Adobe CC,Photoshop,On-Prem,Subscription,All Apps,25.0,4,2,7,0,0,60,25,2026-02-17
19271,DEV-19271,Germany,IT,Microsoft 365,Excel,On-Prem,SaaS,Basic,16.0,2,2,30,0,1,15,15,2025-11-24
19272,DEV-19272,Singapore,HR,Salesforce,CRM Cloud,Cloud,Perpetual,Professional,Summer'25,2,0,180,0,0,15,120,2026-05-12
19273,DEV-19273,Germany,Operations,Zoom,Zoom Meetings,Cloud,SaaS,Business,5.17,3,0,15,0,0,30,12,2026-02-08
19274,DEV-19274,US,IT,SQL Server,SQL 2019,Cloud,Subscription,Enterprise,15.0.45,4,2,0,0,1,15,300,2026-03-03
19275,DEV-19275,US,Sales,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Summer'25,5,4,7,0,1,30,120,2025-10-03
19276,DEV-19276,UK,Marketing,Salesforce,CRM Cloud,Cloud,Perpetual,Enterprise,Summer'25,4,0,0,0,0,15,120,2026-06-27
19277,DEV-19277,India,IT,Microsoft 365,PowerPoint,On-Prem,SaaS,E3,16.0,4,0,30,0,0,120,15,2026-02-07
19278,DEV-19278,Singapore,Finance,SQL Server,SQL 2019,On-Prem,Subscription,Enterprise,15.0.43,5,0,0,0,0,15,300,2026-03-12
19279,DEV-19279,Singapore,Finance,SQL Server,SQL 2022,Cloud,Perpetual,Enterprise,16.0.12,3,3,90,0,1,30,300,2026-07-10
19280,DEV-19280,US,HR,Adobe CC,Illustrator,Cloud,SaaS,Single App,27.0,3,2,0,0,0,60,25,2026-01-24
19281,DEV-19281,Germany,Operations,Oracle DB,Oracle 21c,On-Prem,SaaS,Enterprise,21.4,2,0,7,0,0,15,500,2025-12-12
19282,DEV-19282,Germany,HR,Zoom,Zoom Meetings,On-Prem,SaaS,Basic,5.17,3,0,7,0,0,7,12,2025-10-19
19283,DEV-19283,India,Finance,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Spring'25,5,1,7,0,1,15,120,2026-01-10
19284,DEV-19284,UK,Marketing,Microsoft 365,Excel,On-Prem,Perpetual,E3,16.0,1,1,7,0,1,15,15,2026-05-02
19285,DEV-19285,UK,Sales,Microsoft 365,Excel,Cloud,Subscription,Basic,16.2,3,2,60,0,0,120,15,2025-11-25
19286,DEV-19286,Germany,Sales,Adobe CC,Premiere Pro,On-Prem,SaaS,Single App,23.0,5,5,120,0,0,30,25,2026-06-09
19287,DEV-19287,Singapore,Finance,Adobe CC,Illustrator,On-Prem,Perpetual,All Apps,28.0,5,2,60,0,1,15,25,2025-11-29
19288,DEV-19288,US,Marketing,Zoom,Zoom Meetings,On-Prem,SaaS,Business,5.16,1,1,15,0,0,30,12,2026-01-13
19289,DEV-19289,India,Support,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Spring'25,3,1,7,0,1,60,120,2026-04-18
19290,DEV-19290,India,Marketing,Zoom,Zoom Meetings,On-Prem,Subscription,Business,5.16,1,3,15,0,1,7,12,2026-01-02
19291,DEV-19291,US,IT,Oracle DB,Oracle 21c,Cloud,SaaS,Standard,21.3,3,5,180,0,0,7,500,2026-01-17
19292,DEV-19292,India,Engineering,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.14,4,4,120,0,2,15,500,2025-11-22
19293,DEV-19293,India,Engineering,Microsoft 365,PowerPoint,Cloud,Perpetual,Standard,16.1,1,0,15,0,0,120,15,2026-07-27
19294,DEV-19294,India,Operations,SQL Server,SQL 2019,Cloud,Subscription,Standard,15.0.45,1,0,180,0,1,60,300,2026-02-27
19295,DEV-19295,US,Operations,Oracle DB,Oracle 21c,Cloud,SaaS,Standard,21.3,1,0,90,0,0,15,500,2025-11-08
19296,DEV-19296,India,Sales,SQL Server,SQL 2019,Cloud,Perpetual,Standard,15.0.43,4,1,60,0,0,90,300,2025-12-26
19297,DEV-19297,Singapore,Sales,SQL Server,SQL 2022,On-Prem,SaaS,Enterprise,16.0.10,5,2,0,0,0,120,300,2026-08-13
19298,DEV-19298,Germany,Operations,Microsoft 365,Word,Cloud,Perpetual,E5,16.1,5,2,180,0,0,60,15,2026-02-16
19299,DEV-19299,UK,Sales,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.14,5,1,180,0,1,60,500,2026-05-23
19300,DEV-19300,US,HR,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Summer'25,5,1,30,0,0,90,120,2026-04-11
19301,DEV-19301,Singapore,Sales,Zoom,Zoom Meetings,Cloud,Perpetual,Pro,5.16,5,6,60,0,1,30,12,2026-05-14
19302,DEV-19302,India,Sales,Adobe CC,Illustrator,Cloud,Perpetual,All Apps,27.0,5,4,7,0,0,30,25,2026-02-22
19303,DEV-19303,Germany,Support,SQL Server,SQL 2019,Cloud,Perpetual,Enterprise,15.0.45,3,1,90,0,0,7,300,2026-06-19
19304,DEV-19304,US,Operations,Microsoft 365,Teams,On-Prem,SaaS,Basic,1.8,2,0,120,0,1,15,15,2025-11-12
19305,DEV-19305,US,Marketing,SQL Server,SQL 2019,Cloud,Subscription,Enterprise,15.0.45,1,0,0,0,0,30,300,2026-07-07
19306,DEV-19306,Germany,HR,Microsoft 365,PowerPoint,On-Prem,Perpetual,Standard,16.0,4,2,30,1,0,30,15,2026-01-15
19307,DEV-19307,UK,Finance,Adobe CC,Illustrator,On-Prem,Perpetual,Single App,27.0,1,3,0,0,0,60,25,2025-10-10
19308,DEV-19308,India,Operations,Oracle DB,Oracle 19c,Cloud,SaaS,Standard,19.15,2,2,90,0,1,7,500,2026-02-13
19309,DEV-19309,UK,Finance,Zoom,Zoom Meetings,On-Prem,Subscription,Business,5.17,3,6,0,0,0,7,12,2026-08-09
19310,DEV-19310,Germany,Engineering,Microsoft 365,PowerPoint,Cloud,Perpetual,Standard,16.2,1,0,7,0,0,120,15,2025-11-06
19311,DEV-19311,US,Engineering,SQL Server,SQL 2022,Cloud,SaaS,Enterprise,16.0.12,1,0,7,0,0,90,300,2025-12-26
19312,DEV-19312,US,IT,Adobe CC,Photoshop,Cloud,Perpetual,All Apps,25.0,1,0,30,0,0,60,25,2026-08-13
19313,DEV-19313,US,Operations,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Spring'25,4,1,0,0,0,30,120,2025-10-13
19314,DEV-19314,Germany,IT,Microsoft 365,Excel,On-Prem,SaaS,E3,16.2,4,0,0,0,0,30,15,2026-05-22
19315,DEV-19315,India,Operations,SQL Server,SQL 2022,Cloud,Subscription,Enterprise,16.0.10,1,0,30,0,1,15,300,2026-02-07
19316,DEV-19316,UK,Sales,Oracle DB,Oracle 19c,Cloud,SaaS,Standard,19.15,4,1,180,0,0,30,500,2026-08-14
19317,DEV-19317,US,Marketing,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.16,4,3,7,0,0,30,12,2026-01-01
19318,DEV-19318,US,HR,Oracle DB,Oracle 21c,On-Prem,Subscription,Standard,21.3,2,0,7,0,0,30,500,2026-08-15
19319,DEV-19319,UK,Sales,Adobe CC,Photoshop,Cloud,SaaS,Single App,24.0,4,3,0,0,0,60,25,2025-10-28
19320,DEV-19320,India,Sales,Zoom,Zoom Meetings,On-Prem,Perpetual,Pro,5.16,5,5,0,0,0,15,12,2025-12-10
19321,DEV-19321,US,HR,Adobe CC,Photoshop,Cloud,SaaS,Single App,24.0,3,1,180,0,1,15,25,2025-11-10
19322,DEV-19322,US,Marketing,Microsoft 365,Excel,On-Prem,Subscription,Standard,16.2,2,0,120,0,1,30,15,2025-12-03
19323,DEV-19323,US,Finance,Oracle DB,Oracle 21c,On-Prem,Subscription,Enterprise,21.3,5,3,0,0,0,30,500,2026-07-19
19324,DEV-19324,Singapore,Engineering,Oracle DB,Oracle 19c,On-Prem,Subscription,Enterprise,19.14,2,0,30,0,0,7,500,2025-12-22
19325,DEV-19325,UK,Finance,Adobe CC,Premiere Pro,Cloud,Subscription,All Apps,23.0,5,0,60,0,0,30,25,2025-10-29
19326,DEV-19326,Germany,Sales,Adobe CC,Premiere Pro,On-Prem,Subscription,All Apps,23.0,3,3,30,0,0,7,25,2026-08-09
19327,DEV-19327,Germany,Engineering,SQL Server,SQL 2019,Cloud,SaaS,Standard,15.0.43,4,7,30,0,0,60,300,2025-10-15
19328,DEV-19328,UK,Support,SQL Server,SQL 2022,On-Prem,Subscription,Standard,16.0.10,2,4,0,0,0,15,300,2026-08-04
19329,DEV-19329,UK,Support,Oracle DB,Oracle 19c,Cloud,SaaS,Enterprise,19.13,5,3,60,0,0,15,500,2026-02-28
19330,DEV-19330,Germany,Sales,Adobe CC,Premiere Pro,Cloud,Perpetual,Single App,23.0,2,2,15,0,0,60,25,2026-03-09
19331,DEV-19331,UK,HR,Oracle DB,Oracle 21c,Cloud,Perpetual,Enterprise,21.3,4,7,0,0,1,120,500,2026-06-15
19332,DEV-19332,Singapore,Operations,Zoom,Zoom Meetings,Cloud,SaaS,Basic,5.16,3,4,90,0,0,15,12,2026-07-15
19333,DEV-19333,Singapore,Operations,Adobe CC,Photoshop,On-Prem,Perpetual,Single App,25.0,1,4,0,0,0,7,25,2025-10-19
19334,DEV-19334,Singapore,Engineering,Adobe CC,Photoshop,On-Prem,SaaS,Single App,24.0,5,6,30,1,0,90,25,2026-08-19
19335,DEV-19335,India,Operations,Oracle DB,Oracle 21c,Cloud,Subscription,Enterprise,21.4,4,4,15,0,0,15,500,2026-07-28
19336,DEV-19336,US,HR,Microsoft 365,Teams,Cloud,SaaS,Standard,1.7,1,0,90,0,1,7,15,2025-11-20
19337,DEV-19337,UK,Operations,Salesforce,CRM Cloud,Cloud,SaaS,Enterprise,Spring'25,5,0,0,0,0,15,120,2026-01-14
19338,DEV-19338,US,Finance,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Summer'25,3,4,60,0,0,30,120,2025-10-12
19339,DEV-19339,Germany,IT,Zoom,Zoom Meetings,On-Prem,SaaS,Basic,5.16,3,1,90,0,0,30,12,2026-06-07
19340,DEV-19340,US,Marketing,Oracle DB,Oracle 19c,On-Prem,Subscription,Standard,19.13,5,3,0,0,0,30,500,2026-01-14
19341,DEV-19341,UK,HR,Oracle DB,Oracle 21c,On-Prem,Subscription,Standard,21.3,3,2,180,0,0,30,500,2026-04-21
19342,DEV-19342,UK,Sales,Adobe CC,Photoshop,Cloud,SaaS,All Apps,25.0,4,7,30,1,0,15,25,2026-08-07
19343,DEV-19343,Germany,Finance,Zoom,Zoom Meetings,On-Prem,Subscription,Pro,5.17,3,1,0,0,0,15,12,2026-03-11
19344,DEV-19344,Singapore,Finance,SQL Server,SQL 2019,On-Prem,SaaS,Enterprise,15.0.43,2,1,30,0,1,15,300,2026-04-03
19345,DEV-19345,Singapore,Operations,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Spring'25,3,3,0,0,0,15,120,2026-08-15
19346,DEV-19346,Germany,IT,Microsoft 365,PowerPoint,Cloud,Subscription,E3,16.0,5,5,7,0,0,7,15,2026-08-28
19347,DEV-19347,US,Engineering,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Summer'25,1,0,7,0,0,15,120,2026-04-21
19348,DEV-19348,US,Finance,SQL Server,SQL 2022,Cloud,Subscription,Standard,16.0.10,1,1,30,0,0,7,300,2026-08-25
19349,DEV-19349,India,Finance,Zoom,Zoom Meetings,On-Prem,Perpetual,Business,5.17,1,1,7,0,0,15,12,2026-03-17
19350,DEV-19350,US,Operations,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Spring'25,5,6,0,0,0,60,120,2026-02-22
19351,DEV-19351,India,Sales,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Spring'25,3,1,7,0,0,30,120,2026-02-25
19352,DEV-19352,US,Support,Salesforce,CRM Cloud,Cloud,SaaS,Enterprise,Summer'25,2,1,60,0,0,15,120,2026-08-02
19353,DEV-19353,UK,Operations,Adobe CC,Photoshop,Cloud,Perpetual,All Apps,25.0,4,4,15,0,0,30,25,2026-05-20
19354,DEV-19354,Germany,Operations,Salesforce,CRM Cloud,Cloud,Subscription,Professional,Spring'25,2,0,60,0,0,15,120,2026-07-11
19355,DEV-19355,Germany,IT,Adobe CC,Illustrator,Cloud,Perpetual,All Apps,28.0,1,0,90,0,1,15,25,2025-11-09
19356,DEV-19356,Singapore,Support,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Summer'25,3,0,60,0,0,30,120,2026-05-05
19357,DEV-19357,UK,HR,Salesforce,CRM Cloud,Cloud,Perpetual,Enterprise,Spring'25,2,0,120,0,0,30,120,2026-08-15
19358,DEV-19358,Singapore,HR,Oracle DB,Oracle 19c,On-Prem,SaaS,Standard,19.13,1,0,0,1,0,7,500,2025-10-27
19359,DEV-19359,Singapore,IT,Oracle DB,Oracle 21c,Cloud,Subscription,Standard,21.4,3,2,15,1,0,7,500,2026-07-29
19360,DEV-19360,US,Finance,Zoom,Zoom Meetings,On-Prem,Subscription,Pro,5.16,1,1,30,1,0,15,12,2026-08-07
19361,DEV-19361,UK,Marketing,Zoom,Zoom Meetings,On-Prem,SaaS,Pro,5.16,5,5,0,0,0,30,12,2026-07-19
19362,DEV-19362,Singapore,Marketing,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Spring'25,1,1,30,0,0,7,120,2026-01-21
19363,DEV-19363,Germany,Sales,Adobe CC,Premiere Pro,On-Prem,Subscription,Single App,24.0,3,2,120,0,0,60,25,2025-10-26
19364,DEV-19364,UK,Support,SQL Server,SQL 2022,Cloud,SaaS,Enterprise,16.0.10,1,1,0,0,0,30,300,2026-02-11
19365,DEV-19365,Germany,Marketing,Microsoft 365,Teams,On-Prem,Perpetual,E5,1.6,3,0,60,0,0,15,15,2026-02-01
19366,DEV-19366,Germany,Finance,Microsoft 365,Excel,Cloud,Subscription,Basic,16.1,4,4,7,0,1,7,15,2026-03-23
19367,DEV-19367,Singapore,Operations,Oracle DB,Oracle 19c,Cloud,Perpetual,Enterprise,19.14,5,1,7,0,0,7,500,2026-01-08
19368,DEV-19368,India,Marketing,Oracle DB,Oracle 19c,Cloud,Perpetual,Standard,19.13,1,3,60,0,0,15,500,2025-10-31
19369,DEV-19369,US,Finance,Oracle DB,Oracle 19c,Cloud,SaaS,Enterprise,19.14,3,2,180,0,0,60,500,2026-04-06
19370,DEV-19370,US,Engineering,Salesforce,CRM Cloud,Cloud,Perpetual,Enterprise,Summer'25,5,1,30,0,0,7,120,2026-03-31
19371,DEV-19371,UK,Support,Microsoft 365,Word,On-Prem,Perpetual,E3,16.2,2,0,60,0,1,60,15,2025-10-19
19372,DEV-19372,Germany,Operations,Adobe CC,Illustrator,Cloud,Perpetual,Single App,27.0,2,2,30,0,0,90,25,2025-10-24
19373,DEV-19373,UK,Engineering,SQL Server,SQL 2022,Cloud,SaaS,Standard,16.0.10,4,7,0,0,0,90,300,2025-11-06
19374,DEV-19374,Germany,Support,SQL Server,SQL 2022,Cloud,SaaS,Enterprise,16.0.12,2,0,15,0,0,60,300,2026-06-30
19375,DEV-19375,India,Support,Zoom,Zoom Meetings,Cloud,Perpetual,Basic,5.17,2,1,0,1,0,120,12,2026-05-04
19376,DEV-19376,US,Operations,Adobe CC,Premiere Pro,On-Prem,Perpetual,All Apps,24.0,5,5,0,0,0,15,25,2025-10-11
19377,DEV-19377,India,Engineering,Zoom,Zoom Meetings,On-Prem,Subscription,Basic,5.17,3,2,90,0,1,30,12,2026-03-08
19378,DEV-19378,US,Sales,Zoom,Zoom Meetings,On-Prem,SaaS,Business,5.16,3,2,90,0,1,15,12,2025-12-07
19379,DEV-19379,US,Operations,Zoom,Zoom Meetings,Cloud,Perpetual,Business,5.16,2,1,7,0,0,120,12,2026-01-31
19380,DEV-19380,UK,IT,Microsoft 365,Teams,On-Prem,SaaS,E5,1.7,1,0,30,0,0,7,15,2026-03-06
